i	j	confidence	interest	lift	std_lift
('Anemia (disorder)', 'Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus (disorder)')	Metabolic syndrome X (disorder)	1.0	0.9357321925606741	15.559889777538812	1.0
('Neuropathy due to type 2 diabetes mellitus (disorder)', 'Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus (disorder)')	Diabetes	1.0	0.9332174592122517	14.97397355962021	1.0
Proliferative diabetic retinopathy due to type II diabetes mellitus (disorder)	Diabetic retinopathy associated with type II diabetes mellitus (disorder)	1.0	0.9823286206199496	56.58867813844349	1.0
('Chronic intractable migraine without aura', 'Chronic kidney disease stage 1 (disorder)')	Diabetic renal disease (disorder)	1.0	0.9701022306920138	33.44731139299026	1.0
('Acute viral pharyngitis (disorder)', 'Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus (disorder)')	Metabolic syndrome X (disorder)	1.0	0.9357321925606741	15.559889777538812	1.0
('Rupture of appendix', 'Acute viral pharyngitis (disorder)')	History of appendectomy	1.0	0.9534087551767569	21.463259970704392	1.0
('Microalbuminuria due to type 2 diabetes mellitus (disorder)', 'Hypertriglyceridemia (disorder)')	Diabetic renal disease (disorder)	1.0	0.9701022306920138	33.44731139299026	1.0
('Microalbuminuria due to type 2 diabetes mellitus (disorder)', 'Diabetes')	Diabetic renal disease (disorder)	1.0	0.9701022306920138	33.44731139299026	1.0
('Normal pregnancy', 'Diabetic retinopathy associated with type II diabetes mellitus (disorder)')	Diabetes	1.0	0.9332174592122517	14.97397355962021	1.0
('Atrial Fibrillation', 'Appendicitis')	History of appendectomy	1.0	0.9534087551767569	21.463259970704392	1.0
('Rupture of appendix', 'Chronic sinusitis (disorder)')	History of appendectomy	1.0	0.9534087551767569	21.463259970704392	1.0
('Rupture of appendix', 'Viral sinusitis (disorder)')	History of appendectomy	1.0	0.9534087551767569	21.463259970704392	1.0
('History of appendectomy', 'Seizure disorder')	History of single seizure (situation)	1.0	0.9631186840109263	27.113999953153915	1.0
('Fracture of forearm', 'Chronic kidney disease stage 1 (disorder)')	Diabetic renal disease (disorder)	1.0	0.9701022306920138	33.44731139299026	1.0
('Appendicitis', 'Pathological fracture due to osteoporosis (disorder)')	History of appendectomy	1.0	0.9534087551767569	21.463259970704392	1.0
('Appendicitis', 'Recurrent rectal polyp')	History of appendectomy	1.0	0.9534087551767569	21.463259970704392	1.0
('Atrial Fibrillation', 'Tubal pregnancy')	Miscarriage in first trimester	1.0	0.8255892907432587	5.733592875469306	1.0
('Appendicitis', 'Hyperglycemia (disorder)')	History of appendectomy	1.0	0.9534087551767569	21.463259970704392	1.0
('Appendicitis', 'Hypertriglyceridemia (disorder)')	History of appendectomy	1.0	0.9534087551767569	21.463259970704392	1.0
('Appendicitis', 'Metabolic syndrome X (disorder)')	History of appendectomy	1.0	0.9534087551767569	21.463259970704392	1.0
('Appendicitis', 'Myocardial Infarction')	History of appendectomy	1.0	0.9534087551767569	21.463259970704392	1.0
('Appendicitis', 'Diabetic retinopathy associated with type II diabetes mellitus (disorder)')	History of appendectomy	1.0	0.9534087551767569	21.463259970704392	1.0
('Sprain of ankle', 'Tubal pregnancy')	Miscarriage in first trimester	1.0	0.8255892907432587	5.733592875469306	1.0
('Epilepsy', 'Otitis media')	History of single seizure (situation)	1.0	0.9631186840109263	27.113999953153915	1.0
('Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus (disorder)', 'Hypertension')	Diabetes	1.0	0.9332174592122517	14.97397355962021	1.0
Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus (disorder)	Diabetic retinopathy associated with type II diabetes mellitus (disorder)	1.0	0.9823286206199496	56.58867813844349	1.0
('Normal pregnancy', 'Neuropathy due to type 2 diabetes mellitus (disorder)')	Diabetes	1.0	0.9332174592122517	14.97397355962021	1.0
('Rupture of appendix', 'Stroke')	History of appendectomy	1.0	0.9534087551767569	21.463259970704392	1.0
Primary malignant neoplasm of colon	Polyp of colon	1.0	0.9260637296147646	13.525161531541004	1.0
('Hyperglycemia (disorder)', 'Neuropathy due to type 2 diabetes mellitus (disorder)')	Diabetes	1.0	0.9332174592122517	14.97397355962021	1.0
('History of appendectomy', 'Fracture subluxation of wrist')	Appendicitis	1.0	0.9534087551767569	21.463259970704392	1.0
('History of appendectomy', 'Chronic congestive heart failure (disorder)')	Appendicitis	1.0	0.9534087551767569	21.463259970704392	1.0
('Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus (disorder)', 'Viral sinusitis (disorder)')	Diabetic retinopathy associated with type II diabetes mellitus (disorder)	1.0	0.9823286206199496	56.58867813844349	1.0
('Impacted molars', 'Neuropathy due to type 2 diabetes mellitus (disorder)')	Diabetes	1.0	0.9332174592122517	14.97397355962021	1.0
('Miscarriage in first trimester', 'Diabetic renal disease (disorder)')	Diabetes	1.0	0.9332174592122517	14.97397355962021	1.0
('Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus (disorder)', 'Acute bronchitis (disorder)')	Diabetic retinopathy associated with type II diabetes mellitus (disorder)	1.0	0.9823286206199496	56.58867813844349	1.0
('Impacted molars', 'Diabetic retinopathy associated with type II diabetes mellitus (disorder)')	Diabetes	1.0	0.9332174592122517	14.97397355962021	1.0
('Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus (disorder)', 'Hypertriglyceridemia (disorder)')	Diabetic retinopathy associated with type II diabetes mellitus (disorder)	1.0	0.9823286206199496	56.58867813844349	1.0
('Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus (disorder)', 'Anemia (disorder)')	Diabetic retinopathy associated with type II diabetes mellitus (disorder)	1.0	0.9823286206199496	56.58867813844349	1.0
('History of appendectomy', 'Recurrent rectal polyp')	Appendicitis	1.0	0.9534087551767569	21.463259970704392	1.0
('History of appendectomy', 'Pathological fracture due to osteoporosis (disorder)')	Appendicitis	1.0	0.9534087551767569	21.463259970704392	1.0
('History of appendectomy', 'Hyperlipidemia')	Appendicitis	1.0	0.9534087551767569	21.463259970704392	1.0
('Neuropathy due to type 2 diabetes mellitus (disorder)', 'Diabetic renal disease (disorder)')	Hypertriglyceridemia (disorder)	1.0	0.9343525879033637	15.232892936098535	1.0
('Rupture of appendix', 'Chronic sinusitis (disorder)')	Appendicitis	1.0	0.9534087551767569	21.463259970704392	1.0
('History of appendectomy', 'History of myocardial infarction (situation)')	Appendicitis	1.0	0.9534087551767569	21.463259970704392	1.0
('Drug overdose', 'Seizure disorder')	History of single seizure (situation)	1.0	0.9631186840109263	27.113999953153915	1.0
('Appendicitis', 'Suspected lung cancer (situation)')	History of appendectomy	1.0	0.9534087551767569	21.463259970704392	1.0
('History of myocardial infarction (situation)', 'Diabetic renal disease (disorder)')	Myocardial Infarction	1.0	0.978686533434464	46.91869325551232	1.0
('Neuropathy due to type 2 diabetes mellitus (disorder)', 'Recurrent rectal polyp')	Hypertriglyceridemia (disorder)	1.0	0.9343525879033637	15.232892936098535	1.0
('Chronic kidney disease stage 2 (disorder)', 'Diabetes')	Diabetic renal disease (disorder)	1.0	0.9701022306920138	33.44731139299026	1.0
('Macular edema and retinopathy due to type 2 diabetes mellitus (disorder)', 'Diabetic retinopathy associated with type II diabetes mellitus (disorder)')	Diabetes	1.0	0.9332174592122517	14.97397355962021	1.0
('Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus (disorder)', 'Diabetes')	Diabetic retinopathy associated with type II diabetes mellitus (disorder)	1.0	0.9823286206199496	56.58867813844349	1.0
('Polyp of colon', 'Diabetic renal disease (disorder)')	Hypertriglyceridemia (disorder)	1.0	0.9343525879033637	15.232892936098535	1.0
('History of myocardial infarction (situation)', 'Polyp of colon')	Myocardial Infarction	1.0	0.978686533434464	46.91869325551232	1.0
('History of appendectomy', 'Hyperglycemia (disorder)')	Appendicitis	1.0	0.9534087551767569	21.463259970704392	1.0
('History of appendectomy', 'Myocardial Infarction')	Appendicitis	1.0	0.9534087551767569	21.463259970704392	1.0
('History of appendectomy', 'History of myocardial infarction (situation)')	Myocardial Infarction	1.0	0.978686533434464	46.91869325551232	1.0
('History of myocardial infarction (situation)', 'Appendicitis')	Myocardial Infarction	1.0	0.978686533434464	46.91869325551232	1.0
('Macular edema and retinopathy due to type 2 diabetes mellitus (disorder)', 'Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus (disorder)')	Diabetes	1.0	0.9332174592122517	14.97397355962021	1.0
('History of appendectomy', 'Hypertriglyceridemia (disorder)')	Appendicitis	1.0	0.9534087551767569	21.463259970704392	1.0
('Impacted molars', 'Diabetic renal disease (disorder)')	Diabetes	1.0	0.9332174592122517	14.97397355962021	1.0
('Drug overdose', 'Diabetic renal disease (disorder)')	Diabetes	1.0	0.9332174592122517	14.97397355962021	1.0
('Neuropathy due to type 2 diabetes mellitus (disorder)', 'Osteoarthritis of knee')	Diabetes	1.0	0.9332174592122517	14.97397355962021	1.0
('History of appendectomy', 'Osteoarthritis of hip')	Appendicitis	1.0	0.9534087551767569	21.463259970704392	1.0
('Drug overdose', 'Diabetic retinopathy associated with type II diabetes mellitus (disorder)')	Diabetes	1.0	0.9332174592122517	14.97397355962021	1.0
('Sinusitis (disorder)', 'Diabetic retinopathy associated with type II diabetes mellitus (disorder)')	Diabetes	1.0	0.9332174592122517	14.97397355962021	1.0
('Chronic intractable migraine without aura', 'Chronic kidney disease stage 1 (disorder)')	Metabolic syndrome X (disorder)	1.0	0.9357321925606741	15.559889777538812	1.0
('Diabetic renal disease (disorder)', 'Coronary Heart Disease')	Diabetes	1.0	0.9332174592122517	14.97397355962021	1.0
('Chronic kidney disease stage 1 (disorder)', 'Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus (disorder)')	Diabetic retinopathy associated with type II diabetes mellitus (disorder)	1.0	0.9823286206199496	56.58867813844349	1.0
('History of appendectomy', 'History of single seizure (situation)')	Appendicitis	1.0	0.9534087551767569	21.463259970704392	1.0
('History of myocardial infarction (situation)', 'Diabetic renal disease (disorder)')	Diabetes	1.0	0.9332174592122517	14.97397355962021	1.0
('Normal pregnancy', 'Chronic kidney disease stage 1 (disorder)')	Diabetes	1.0	0.9332174592122517	14.97397355962021	1.0
('Normal pregnancy', 'Diabetic renal disease (disorder)')	Diabetes	1.0	0.9332174592122517	14.97397355962021	1.0
('Rupture of appendix', 'Acute viral pharyngitis (disorder)')	Appendicitis	1.0	0.9534087551767569	21.463259970704392	1.0
('Proliferative diabetic retinopathy due to type II diabetes mellitus (disorder)', 'Viral sinusitis (disorder)')	Diabetic retinopathy associated with type II diabetes mellitus (disorder)	1.0	0.9823286206199496	56.58867813844349	1.0
('Sinusitis (disorder)', 'Diabetic renal disease (disorder)')	Diabetes	1.0	0.9332174592122517	14.97397355962021	1.0
('Polyp of colon', 'Neuropathy due to type 2 diabetes mellitus (disorder)')	Metabolic syndrome X (disorder)	1.0	0.9357321925606741	15.559889777538812	1.0
('Neuropathy due to type 2 diabetes mellitus (disorder)', 'Appendicitis')	History of appendectomy	1.0	0.9534087551767569	21.463259970704392	1.0
('Rupture of appendix', 'Osteoporosis (disorder)')	History of appendectomy	1.0	0.9534087551767569	21.463259970704392	1.0
('Polyp of colon', 'Epilepsy')	History of single seizure (situation)	1.0	0.9631186840109263	27.113999953153915	1.0
('Diabetic renal disease (disorder)', 'Smokes tobacco daily')	Metabolic syndrome X (disorder)	1.0	0.9357321925606741	15.559889777538812	1.0
('Metabolic syndrome X (disorder)', 'Sprain of ankle')	Diabetes	1.0	0.9332174592122517	14.97397355962021	1.0
('History of appendectomy', 'Impacted molars')	Appendicitis	1.0	0.9534087551767569	21.463259970704392	1.0
('Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus (disorder)', 'Sprain of ankle')	Diabetes	1.0	0.9332174592122517	14.97397355962021	1.0
('Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus (disorder)', 'Coronary Heart Disease')	Diabetes	1.0	0.9332174592122517	14.97397355962021	1.0
('Hyperglycemia (disorder)', 'Anemia (disorder)')	Diabetes	1.0	0.9332174592122517	14.97397355962021	1.0
('Miscarriage in first trimester', 'Chronic kidney disease stage 1 (disorder)')	Diabetes	1.0	0.9332174592122517	14.97397355962021	1.0
('Neuropathy due to type 2 diabetes mellitus (disorder)', 'Miscarriage in first trimester')	Diabetes	1.0	0.9332174592122517	14.97397355962021	1.0
Nonproliferative diabetic retinopathy due to type 2 diabetes mellitus (disorder)	Hypertriglyceridemia (disorder)	1.0	0.9343525879033637	15.232892936098535	1.0
Proliferative diabetic retinopathy due to type II diabetes mellitus (disorder)	Hypertriglyceridemia (disorder)	1.0	0.9343525879033637	15.232892936098535	1.0
('Neoplasm of prostate', 'Chronic kidney disease stage 1 (disorder)')	Diabetic renal disease (disorder)	1.0	0.9701022306920138	33.44731139299026	1.0
('History of appendectomy', 'Acute bacterial sinusitis (disorder)')	Appendicitis	1.0	0.9534087551767569	21.463259970704392	1.0
('History of appendectomy', 'History of single seizure (situation)')	Seizure disorder	1.0	0.9631186840109263	27.113999953153915	1.0
('Chronic intractable migraine without aura', 'Diabetic retinopathy associated with type II diabetes mellitus (disorder)')	Diabetes	1.0	0.9332174592122517	14.97397355962021	1.0
('Chronic intractable migraine without aura', 'Neuropathy due to type 2 diabetes mellitus (disorder)')	Diabetes	1.0	0.9332174592122517	14.97397355962021	1.0
('History of appendectomy', 'Perennial allergic rhinitis with seasonal variation')	Appendicitis	1.0	0.9534087551767569	21.463259970704392	1.0
('Diabetic renal disease (disorder)', 'Neuropathy due to type 2 diabetes mellitus (disorder)')	Diabetes	1.0	0.9332174592122517	14.97397355962021	1.0
('Fracture of ankle', 'Carcinoma in situ of prostate (disorder)')	Neoplasm of prostate	1.0	0.9749874306526213	39.979899150376454	1.0
('Hyperglycemia (disorder)', 'Anemia (disorder)')	Hypertriglyceridemia (disorder)	1.0	0.9343525879033637	15.232892936098535	1.0
('Pathological fracture due to osteoporosis (disorder)', 'Carcinoma in situ of prostate (disorder)')	Neoplasm of prostate	1.0	0.9749874306526213	39.979899150376454	1.0
('Miscarriage in first trimester', 'Non-small cell lung cancer (disorder)')	Non-small cell carcinoma of lung  TNM stage 1 (disorder)	1.0	0.9889882150490075	90.81179885463246	1.0
('Hypertriglyceridemia (disorder)', 'Hyperglycemia (disorder)')	Diabetes	1.0	0.9332174592122517	14.97397355962021	1.0
('Non-small cell carcinoma of lung  TNM stage 1 (disorder)', 'Diabetes')	Non-small cell lung cancer (disorder)	1.0	0.9889847595583192	90.7833111128539	1.0
('Non-small cell carcinoma of lung  TNM stage 1 (disorder)', 'Hypertriglyceridemia (disorder)')	Non-small cell lung cancer (disorder)	1.0	0.9889847595583192	90.7833111128539	1.0
('Impacted molars', 'Pathological fracture due to osteoporosis (disorder)')	Osteoporosis (disorder)	1.0	0.9522269773613528	20.9323158713224	1.0
Microalbuminuria due to type 2 diabetes mellitus (disorder)	Diabetic renal disease (disorder)	1.0	0.9701022306920138	33.44731139299026	1.0
Chronic kidney disease stage 2 (disorder)	Diabetic renal disease (disorder)	1.0	0.9701022306920138	33.44731139299026	1.0
('Proliferative diabetic retinopathy due to type II diabetes mellitus (disorder)', 'Diabetes')	Diabetic retinopathy associated with type II diabetes mellitus (disorder)	1.0	0.9823286206199496	56.58867813844349	1.0
('Proliferative diabetic retinopathy due to type II diabetes mellitus (disorder)', 'Hypertriglyceridemia (disorder)')	Diabetic retinopathy associated with type II diabetes mellitus (disorder)	1.0	0.9823286206199496	56.58867813844349	1.0
('Non-small cell lung cancer (disorder)', 'Stroke')	Non-small cell carcinoma of lung  TNM stage 1 (disorder)	1.0	0.9889882150490075	90.81179885463246	1.0
